SN,Date ,AEZ1,Year,State,LGA,Location,Village,Lat,Long,Crop,Code,Type,Treatment,B1,B2,G1,G2,Total-Afl,Source
713,24-Feb-12,,2012,Enugu,Aninri,,,6.0362,7.5897,Maize,EN1401M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
714,24-Feb-12,,2012,Enugu,Enugu South,,,6.3849,7.5139,Maize,EN1402M,,,1.06,1.11,2.33,0,4.5,NAFDAC Market Survey Sample 2012
715,24-Feb-12,,2012,Enugu,Enugu South,,,6.3849,7.5139,Maize,EN1403M,,,1.3,4.74,0,0,6.04,NAFDAC Market Survey Sample 2012
716,24-Feb-12,,2012,Enugu,Igboeze North,,,6.9904,7.4814,Maize,EN1404M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
717,24-Feb-12,,2012,Enugu,Enugu North,,,6.4483,7.5139,Maize,EN1405M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
718,24-Feb-12,,2012,Enugu,Udenu,,,6.8828,7.5464,Maize,EN1406M,,,5.38,1.33,0,0,6.71,NAFDAC Market Survey Sample 2012
719,24-Feb-12,,2012,Enugu,Awgu,,,6.0779,7.4699,Maize,EN1407M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
720,24-Feb-12,,2012,Enugu,Nkanu West,,,6.3322,7.5031,Maize,EN1408M,,,3.56,2.67,3.46,0,9.69,NAFDAC Market Survey Sample 2012
721,24-Feb-12,,2012,Enugu,Udi,,,6.4818,7.3949,Maize,EN1409M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
722,24-Feb-12,,2012,Enugu,Nkanu West,,,6.3322,7.5031,Maize,EN1410M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
723,24-Feb-12,,2012,Enugu,Nsukka,,,6.8429,7.3733,Maize,EN1411M,,,1.44,1.37,0,0,2.81,NAFDAC Market Survey Sample 2012
724,24-Feb-12,,2012,Enugu,Nsukka,,,6.8429,7.3733,Maize,EN1412M,,,9.67,1.32,0,0,10.99,NAFDAC Market Survey Sample 2012
725,24-Feb-12,,2012,Enugu,Ezeagu,,,6.3846,7.2914,Maize,EN1413M,,,7.9,0.85,0,0,8.75,NAFDAC Market Survey Sample 2012
726,24-Feb-12,,2012,Enugu,Awgu,,,6.0779,7.4699,Maize,EN1414M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
727,24-Feb-12,,2012,Enugu,Nkanu East,,,6.3089,7.6548,Maize,EN1415M,,,1.32,2.93,0,0,4.25,NAFDAC Market Survey Sample 2012
728,24-Feb-12,,2012,Enugu,Oji River,,,6.2537,7.2734,Maize,EN1416M,,,8.96,20.61,3.39,1.55,34.51,NAFDAC Market Survey Sample 2012
729,24-Feb-12,,2012,Enugu,Enugu North,,,6.4483,7.5139,Maize,EN1417M,,,2.44,1.15,5.73,1.07,10.39,NAFDAC Market Survey Sample 2012
730,24-Feb-12,,2012,Enugu,Ezeagu,,,6.3846,7.2914,Maize,EN1418M,,,2.77,0.79,0,0,3.56,NAFDAC Market Survey Sample 2012
731,24-Feb-12,,2012,Enugu,Enugu North,,,6.4483,7.5139,Maize,EN1419M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
732,24-Feb-12,,2012,Enugu,Ezeagu,,,6.3846,7.2914,Maize,EN1420M,,,1.67,1.16,0,0,2.83,NAFDAC Market Survey Sample 2012
733,24-Feb-12,,2012,Enugu,Nkanu West,,,6.3322,7.5031,Maize,EN1421M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
539,21-Feb-12,,2012,FCT,Gwagwalada,,,8.9508,7.0767,Maize,FC1077M,,,16.63,6.69,26.35,0.91,50.58,NAFDAC Market Survey Sample 2012
540,21-Feb-12,,2012,FCT,Bwari,,,9.2826,7.3858,Maize,FC1078M,,,6.43,15.83,3.51,6.64,32.41,NAFDAC Market Survey Sample 2012
541,21-Feb-12,,2012,FCT,Kuje,,,8.8797,7.2294,Maize,FC1079M,,,3.4,2.61,3.51,0.94,10.46,NAFDAC Market Survey Sample 2012
542,21-Feb-12,,2012,FCT,Kuje,,,8.8797,7.2294,Maize,FC1080M,,,1.59,2.78,0,0,4.37,NAFDAC Market Survey Sample 2012
543,21-Feb-12,,2012,FCT,AMAC,,,9.0618,7.4221,Maize,FC1081M,,,24.79,0.84,14.31,5.69,45.63,NAFDAC Market Survey Sample 2012
544,21-Feb-12,,2012,FCT,Kwali,,,8.8403,7.0539,Maize,FC1082M,,,22.02,5.36,12.55,0.43,40.36,NAFDAC Market Survey Sample 2012
545,21-Feb-12,,2012,FCT,Gwagwalada,,,8.9508,7.0767,Maize,FC1083M,,,8.16,2.24,35.59,0,45.99,NAFDAC Market Survey Sample 2012
546,21-Feb-12,,2012,FCT,Gwagwalada,,,8.9508,7.0767,Maize,FC1084M,,,10.67,1.92,9.47,1.77,23.83,NAFDAC Market Survey Sample 2012
547,21-Feb-12,,2012,FCT,Kwali,,,8.8403,7.0539,Maize,FC1085M,,,9.25,1.76,6.81,0.84,18.66,NAFDAC Market Survey Sample 2012
548,21-Feb-12,,2012,FCT,Kuje,,,8.8797,7.2294,Maize,FC1086M,,,7.12,3.62,2.34,16.4,29.48,NAFDAC Market Survey Sample 2012
549,21-Feb-12,,2012,FCT,Bwari,,,9.2826,7.3858,Maize,FC1087M,,,4.37,3.01,3.48,1.87,12.73,NAFDAC Market Survey Sample 2012
550,21-Feb-12,,2012,FCT,AMAC,,,9.0618,7.4221,Maize,FC1088M,,,2.64,2.86,4.24,3.53,13.27,NAFDAC Market Survey Sample 2012
551,21-Feb-12,,2012,FCT,Bwari,,,9.2826,7.3858,Maize,FC1089M,,,1.55,1.9,1.17,0,4.62,NAFDAC Market Survey Sample 2012
552,21-Feb-12,,2012,FCT,Kwali,,,8.8403,7.0539,Maize,FC1090M,,,6.62,2.22,0,0,8.84,NAFDAC Market Survey Sample 2012
553,21-Feb-12,,2012,FCT,AMAC,,,9.0618,7.4221,Maize,FC1091M,,,15.59,27.27,2.09,0.57,45.52,NAFDAC Market Survey Sample 2012
491,20-Feb-12,,2012,Gombe,Billiri,,,9.8662,11.2194,Maize,GM981M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
492,20-Feb-12,,2012,Gombe,Funakaye,,,10.7252,11.3885,Maize,GM982M,,,2.34,2.21,0,0,4.55,NAFDAC Market Survey Sample 2012
493,20-Feb-12,,2012,Gombe,Gombe,,,10.2791,11.1731,Maize,GM983M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
494,20-Feb-12,,2012,Gombe,Yamaltu/Deba,,,10.2794,11.4793,Maize,GM984M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
495,20-Feb-12,,2012,Gombe,Akko,,,10.2791,11.1731,Maize,GM985M,,,5.25,1.32,0,0,6.57,NAFDAC Market Survey Sample 2012
496,20-Feb-12,,2012,Gombe,Shongom,,,9.6698,11.2977,Maize,GM986M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
497,20-Feb-12,,2012,Gombe,Dukku,,,10.823,10.7733,Maize,GM987M,,,1.3,3.71,11.12,1.5,17.63,NAFDAC Market Survey Sample 2012
498,20-Feb-12,,2012,Gombe,Akko,,,10.2791,11.1731,Maize,GM988M,,,1.1,3.04,0,0,4.14,NAFDAC Market Survey Sample 2012
499,20-Feb-12,,2012,Gombe,Dukku,,,10.823,10.7733,Maize,GM989M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
500,20-Feb-12,,2012,Gombe,Shongom,,,9.6698,11.2977,Maize,GM990M,,,1.32,2.27,0,0,3.59,NAFDAC Market Survey Sample 2012
501,20-Feb-12,,2012,Gombe,Billiri,,,9.8662,11.2194,Maize,GM991M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
502,20-Feb-12,,2012,Gombe,Kwami,,,10.4019,11.1391,Maize,GM992M,,,2.33,1.39,0,0,3.72,NAFDAC Market Survey Sample 2012
503,20-Feb-12,,2012,Gombe,Yamaltu/Deba,,,10.2794,11.4793,Maize,GM993M,,,1.54,0.86,0,0,2.4,NAFDAC Market Survey Sample 2012
504,20-Feb-12,,2012,Gombe,Balanga,,,9.8329,11.6613,Maize,GM994M,,,2.17,1.06,3.02,0,6.25,NAFDAC Market Survey Sample 2012
505,20-Feb-12,,2012,Gombe,Nafada,,,11.0968,11.3346,Maize,GM995M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
506,20-Feb-12,,2012,Gombe,Balanga,,,9.8329,11.6613,Maize,GM996M,,,1.95,3.31,0,0,5.26,NAFDAC Market Survey Sample 2012
507,20-Feb-12,,2012,Gombe,Kaltungo,,,9.8201,11.3119,Maize,GM997M,,,7.29,0.89,0,0,8.18,NAFDAC Market Survey Sample 2012
508,20-Feb-12,,2012,Gombe,Yamaltu/Deba,,,10.2794,11.4793,Maize,GM998M,,,1.65,1.01,0,0,2.66,NAFDAC Market Survey Sample 2012
509,20-Feb-12,,2012,Gombe,Shongom,,,9.6698,11.2977,Maize,GM999M,,,0.79,1.79,0,0,2.58,NAFDAC Market Survey Sample 2012
510,20-Feb-12,,2012,Gombe,Akko,,,10.2791,11.1731,Maize,GM1000M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
511,20-Feb-12,,2012,Gombe,Kaltungo,,,9.8201,11.3119,Maize,GM1001M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
512,20-Feb-12,,2012,Gombe,Funakaye,,,10.7252,11.3885,Maize,GM1002M,,,4.7,0,2.16,4.72,11.58,NAFDAC Market Survey Sample 2012
513,20-Feb-12,,2012,Gombe,Nafada,,,11.0968,11.3346,Maize,GM1003M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
514,20-Feb-12,,2012,Gombe,Funakaye,,,10.7252,11.3885,Maize,GM1004M,,,0.76,3.3,9.53,0,13.59,NAFDAC Market Survey Sample 2012
515,20-Feb-12,,2012,Gombe,Kwami,,,10.4019,11.1391,Maize,GM1005M,,,0.71,1.31,7.93,0.59,10.54,NAFDAC Market Survey Sample 2012
516,20-Feb-12,,2012,Gombe,Dukku,,,10.823,10.7733,Maize,GM1006M,,,1.46,1.98,0,0,3.44,NAFDAC Market Survey Sample 2012
517,20-Feb-12,,2012,Gombe,Kwami,,,10.4019,11.1391,Maize,GM1007M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
518,20-Feb-12,,2012,Gombe,Gombe,,,10.2791,11.1731,Maize,GM1008M,,,16.75,2.12,1.5,3.67,24.04,NAFDAC Market Survey Sample 2012
519,20-Feb-12,,2012,Gombe,Kaltungo,,,9.8201,11.3119,Maize,GM1009M,,,2.08,0,25.61,0.94,28.63,NAFDAC Market Survey Sample 2012
520,20-Feb-12,,2012,Gombe,Nafada,,,11.0968,11.3346,Maize,GM1010M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
521,20-Feb-12,,2012,Gombe,Gombe,,,10.2791,11.1731,Maize,GM1011M,,,0.8,1.52,0,0,2.32,NAFDAC Market Survey Sample 2012
522,20-Feb-12,,2012,Gombe,Balanga,,,9.8329,11.6613,Maize,GM1012M,,,14.45,2.05,5.98,0.9,23.38,NAFDAC Market Survey Sample 2012
523,20-Feb-12,,2012,Gombe,Billiri,,,9.8662,11.2194,Maize,GM1013M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
181,09-Feb-12,,2012,Imo,Oguta,,,5.7213,6.8281,Maize,IM361M,,,2.91,0,0,0,2.91,NAFDAC Market Survey Sample 2012
182,09-Feb-12,,2012,Imo,Owerri West,,,5.4166,6.9853,Maize,IM362M,,,9.06,0,4.38,1.41,14.85,NAFDAC Market Survey Sample 2012
183,09-Feb-12,,2012,Imo,Oguta,,,5.7213,6.8281,Maize,IM363M,,,33.07,13.51,4.4,0,50.98,NAFDAC Market Survey Sample 2012
184,09-Feb-12,,2012,Imo,Oru West,,,5.7409,6.9102,Maize,IM364M,,,2.71,0,7.88,0,10.59,NAFDAC Market Survey Sample 2012
185,09-Feb-12,,2012,Imo,Oguta,,,5.7213,6.8281,Maize,IM365M,,,7.11,0,21.84,0,28.95,NAFDAC Market Survey Sample 2012
186,09-Feb-12,,2012,Imo,Ikeduru,,,5.5812,7.1575,Maize,IM366M,,,9.35,6.64,6.33,8.93,31.25,NAFDAC Market Survey Sample 2012
187,09-Feb-12,,2012,Imo,Ikeduru,,,5.5812,7.1575,Maize,IM367M,,,4.01,4.77,0,0,8.78,NAFDAC Market Survey Sample 2012
188,09-Feb-12,,2012,Imo,Oru East,,,5.6673,6.9424,Maize,IM368M,,,36.6,30.9,0,0,67.5,NAFDAC Market Survey Sample 2012
189,09-Feb-12,,2012,Imo,Oru East,,,5.6673,6.9424,Maize,IM369M,,,13.11,4.49,3.87,0,21.47,NAFDAC Market Survey Sample 2012
190,09-Feb-12,,2012,Imo,Isiala Mbano,,,5.7084,7.1783,Maize,IM370M,,,2.94,29.63,16.81,11.2,60.58,NAFDAC Market Survey Sample 2012
191,09-Feb-12,,2012,Imo,Isiala Mbano,,,5.7084,7.1783,Maize,IM371M,,,8.89,0,3.13,2.8,14.82,NAFDAC Market Survey Sample 2012
192,09-Feb-12,,2012,Imo,Owerri West,,,5.4166,6.9853,Maize,IM372M,,,10.4,0,0,0,10.4,NAFDAC Market Survey Sample 2012
193,09-Feb-12,,2012,Imo,Owerri Municipal,,,5.4682,7.0176,Maize,IM373M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
194,09-Feb-12,,2012,Imo,Ikeduru,,,5.5812,7.1575,Maize,IM374M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
195,09-Feb-12,,2012,Imo,Isiala Mbano,,,5.7084,7.1783,Maize,IM375M,,,2.29,0,0,0,2.29,NAFDAC Market Survey Sample 2012
196,09-Feb-12,,2012,Imo,Orlu,,,5.8358,7.0196,Maize,IM376M,,,3.26,3.21,3.32,0,9.79,NAFDAC Market Survey Sample 2012
197,09-Feb-12,,2012,Imo,Orlu,,,5.8358,7.0196,Maize,IM377M,,,17.09,9.68,0,0,26.77,NAFDAC Market Survey Sample 2012
